Q2l	 Q2u	 zl	 zu	 Ptl	 Ptu	 xl	 xu
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.0000	 0.0804
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.0804	 0.0916
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.0916	 0.1010
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1010	 0.1104
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1104	 0.1203
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1203	 0.1308
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1308	 0.1425
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1425	 0.1564
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1564	 0.1736
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1736	 0.1966
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1966	 0.2444
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.2444	 0.7000
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0000	 0.0726
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0726	 0.0809
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0809	 0.0883
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0883	 0.0950
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0950	 0.1012
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1012	 0.1075
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1075	 0.1143
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1143	 0.1210
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1210	 0.1279
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1279	 0.1349
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1349	 0.1425
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1425	 0.1508
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1508	 0.1599
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1599	 0.1702
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1702	 0.1829
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1829	 0.1987
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1987	 0.2209
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.2209	 0.2749
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.2749	 0.7000
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0000	 0.0817
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0817	 0.0943
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0943	 0.1067
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.1067	 0.1195
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.1195	 0.1339
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.1339	 0.1510
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.1510	 0.1796
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.1796	 0.2754
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.2754	 0.7000
1.0	 2.0	 0.30	 0.35	 0.6	 0.8	 0.0000	 0.1138
1.0	 2.0	 0.30	 0.35	 0.6	 0.8	 0.1138	 0.7000
1.0	 2.0	 0.30	 0.35	 0.8	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.0000	 0.0887
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.0887	 0.1050
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.1050	 0.1208
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.1208	 0.1365
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.1365	 0.1555
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.1555	 0.1809
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.1809	 0.2251
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.2251	 0.7000
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.0000	 0.0770
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.0770	 0.0865
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.0865	 0.0950
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.0950	 0.1029
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1029	 0.1108
